25;2111;  SABIAN 2160287XB AAX 16" XPLS HATS BR ;869;678;0;\N;https://www.ghmusic.com.au/media/catalog/product/cache/1/small_image/215x/9df78eab33525d08d6e5fb8d27136e95/2/4/24837687_main_full_3.jpeg;2017-10-08 09:34:29;2017-10-26 10:25:05;gh_music;https://www.ghmusic.com.au/sabian-2160287xb-aax-16-xpls-hats-br.html;0
26;2087;  SABIAN 21485XB AAX 14" XPLOSION FAST CR ;369;288;0;\N;https://www.ghmusic.com.au/media/catalog/product/cache/1/small_image/215x/9df78eab33525d08d6e5fb8d27136e95/2/1/21585xb-15-inch-aax-x-plosion-fast-crash_full_1__2.png;2017-10-08 09:34:29;2017-10-26 10:25:05;gh_music;https://www.ghmusic.com.au/sabian-21485xb-aax-14-xplosion-fast-cr.html;0
27;2080;  SABIAN 21487XB AAX 14" XPLOSION CRASH BR ;369;288;0;\N;https://www.ghmusic.com.au/media/catalog/product/cache/1/small_image/215x/9df78eab33525d08d6e5fb8d27136e95/2/1/21487xb-14-inch-aax-x-plosion-crash_full.png;2017-10-08 09:34:29;2017-10-26 10:25:05;gh_music;https://www.ghmusic.com.au/sabian-21487xb-aax-14-xplosion-crash-br.html;0
28;2109;  SABIAN 21402XL AAX 14" XCELERATOR HATS ;699;545;0;\N;https://www.ghmusic.com.au/media/catalog/product/cache/1/small_image/215x/9df78eab33525d08d6e5fb8d27136e95/2/4/24837687_main_full_1.jpeg;2017-10-08 09:34:29;2017-10-26 10:25:05;gh_music;https://www.ghmusic.com.au/sabian-21402xl-aax-14-xcelerator-hats.html;0
29;3629;  SABIAN 21005XB AAX 10" SPLASH BR ;279;218;0;\N;https://www.ghmusic.com.au/media/catalog/product/cache/1/small_image/215x/9df78eab33525d08d6e5fb8d27136e95/2/7/27-a.jpg;2017-10-08 09:34:29;2017-10-26 10:25:05;gh_music;https://www.ghmusic.com.au/sabian-21005xb-aax-10-splash-br.html;0
30;2126;  SABIAN 21000X AAX 10" OZONE SPLASH ;289;225;0;\N;https://www.ghmusic.com.au/media/catalog/product/cache/1/small_image/215x/9df78eab33525d08d6e5fb8d27136e95/2/1/21000x.jpg;2017-10-08 09:34:29;2017-10-26 10:25:05;gh_music;https://www.ghmusic.com.au/sabian-21000x-aax-10-ozone-splash.html;0
31;2125;  SABIAN 21005XA AAX 10" AIR SPLASH ;289;225;0;\N;https://www.ghmusic.com.au/media/catalog/product/cache/1/small_image/215x/9df78eab33525d08d6e5fb8d27136e95/2/1/21005xa.jpg;2017-10-08 09:34:29;2017-10-26 10:25:05;gh_music;https://www.ghmusic.com.au/sabian-21005xa-aax-10-air-splash.html;0
32;3657;  SABIAN 21005XAB AAX 10" AIR SPLASH BR ;289;225;0;\N;https://www.ghmusic.com.au/media/catalog/product/cache/1/small_image/215x/9df78eab33525d08d6e5fb8d27136e95/s/-/s-l225_11.jpg;2017-10-08 09:34:29;2017-10-26 10:25:06;gh_music;https://www.ghmusic.com.au/sabian-21005xab-aax-10-air-splash-br.html;0
33;1956;  SABIAN 224BC AA 24" BASH RIDE ;749;584;0;\N;https://www.ghmusic.com.au/media/catalog/product/cache/1/small_image/215x/9df78eab33525d08d6e5fb8d27136e95/2/2/22214mxb-22-inch-aa-metal-x-ride_full.png;2017-10-08 09:34:29;2017-10-26 10:25:06;gh_music;https://www.ghmusic.com.au/sabian-224bc-aa-24-bash-ride.html;0
34;3630;  SABIAN 224BCB AA 24" BASH RIDE BR ;749;584;0;\N;https://www.ghmusic.com.au/media/catalog/product/cache/1/small_image/215x/9df78eab33525d08d6e5fb8d27136e95/2/2/224bcb-large.jpg;2017-10-08 09:34:29;2017-10-26 10:25:06;gh_music;https://www.ghmusic.com.au/sabian-224bcb-aa-24-bash-ride-br.html;0
35;1953;  SABIAN 22172 AA 21" RAW BELL DRY RIDE ;599;;0;\N;https://www.ghmusic.com.au/media/catalog/product/cache/1/small_image/215x/9df78eab33525d08d6e5fb8d27136e95/2/2/22172-21-inch-aa-raw-bell-dry-ride_full.png;2017-10-08 09:34:29;2017-10-26 10:25:06;gh_music;https://www.ghmusic.com.au/sabian-22172-aa-21-raw-bell-dry-ride.html;0
36;1995;  SABIAN 22116CS AA 21" HOLY CHINA ;649;506;0;\N;https://www.ghmusic.com.au/media/catalog/product/cache/1/small_image/215x/9df78eab33525d08d6e5fb8d27136e95/c/s/cs2116-21-inch-vault-holy-china_full.png;2017-10-08 09:34:29;2017-10-26 10:25:06;gh_music;https://www.ghmusic.com.au/sabian-22116cs-aa-21-holy-china.html;0
37;3631;  SABIAN 22116CSB AA 21" HOLY CHINA BR ;649;506;0;\N;https://www.ghmusic.com.au/media/catalog/product/cache/1/small_image/215x/9df78eab33525d08d6e5fb8d27136e95/c/s/cs2116-21-inch-vault-holy-china_full_1.png;2017-10-08 09:34:29;2017-10-26 10:25:06;gh_music;https://www.ghmusic.com.au/sabian-22116csb-aa-21-holy-china-br.html;0
38;1955;  SABIAN 221BC AA 21" BASH RIDE ;629;491;0;\N;https://www.ghmusic.com.au/media/catalog/product/cache/1/small_image/215x/9df78eab33525d08d6e5fb8d27136e95/2/2/22172-21-inch-aa-raw-bell-dry-ride_full_2_.png;2017-10-08 09:34:29;2017-10-26 10:25:06;gh_music;https://www.ghmusic.com.au/sabian-221bc-aa-21-bash-ride.html;0
39;3632;  SABIAN 221BCB AA 21" BASH RIDE BR ;629;491;0;\N;https://www.ghmusic.com.au/media/catalog/product/cache/1/small_image/215x/9df78eab33525d08d6e5fb8d27136e95/3/9/398421-mla20782363300_062016-c.jpg;2017-10-08 09:34:29;2017-10-26 10:25:06;gh_music;https://www.ghmusic.com.au/sabian-221bcb-aa-21-bash-ride-br.html;0
40;2122;  SABIAN 21005X AAX 10" SPLASH ;279;218;0;\N;https://www.ghmusic.com.au/media/catalog/product/cache/1/small_image/215x/9df78eab33525d08d6e5fb8d27136e95/2/1/21005x-10-inch-aax-splash_full.png;2017-10-08 09:34:29;2017-10-26 10:25:06;gh_music;https://www.ghmusic.com.au/sabian-21005x-aax-10-splash.html;0
41;3664;  SABIAN 21105XMPB AAX 11" MAX SPLASH BR ;289;225;0;\N;https://www.ghmusic.com.au/media/catalog/product/cache/1/small_image/215x/9df78eab33525d08d6e5fb8d27136e95/s/-/s-l300.png;2017-10-08 09:34:30;2017-10-26 11:11:03;gh_music;https://www.ghmusic.com.au/sabian-21105xmpb-aax-11-max-splash-br.html;0
42;3618;  SABIAN 21402XLB AAX 14" XCEL HATS BR ;699;545;0;\N;https://www.ghmusic.com.au/media/catalog/product/cache/1/small_image/215x/9df78eab33525d08d6e5fb8d27136e95/2/4/24837687_main_full_2.jpeg;2017-10-08 09:34:30;2017-10-26 10:25:06;gh_music;https://www.ghmusic.com.au/sabian-21402xlb-aax-14-xcel-hats-br.html;0
43;2112;  SABIAN 21402XBV AAX 14" V-HATS ;699;545;0;\N;https://www.ghmusic.com.au/media/catalog/product/cache/1/small_image/215x/9df78eab33525d08d6e5fb8d27136e95/v/1/v1402b-14-inch-vault-v-hats_full.png;2017-10-08 09:34:30;2017-10-26 10:25:07;gh_music;https://www.ghmusic.com.au/sabian-21402xbv-aax-14-v-hats.html;0
44;3666;  SABIAN 21401XB AAX 14" STUDIO HATS BR ;699;545;0;\N;https://www.ghmusic.com.au/media/catalog/product/cache/1/small_image/215x/9df78eab33525d08d6e5fb8d27136e95/6/3/63541d7e-8043-4835-ae28-b0c532f48282_1.ff777cd76d8a71233fff75e9d4501332.jpeg;2017-10-08 09:34:30;2017-10-26 11:36:00;gh_music;https://www.ghmusic.com.au/sabian-21401xb-aax-14-studio-hats-br.html;0
45;2062;  SABIAN 21406X AAX 14" STUDIO CRASH ;369;288;0;\N;https://www.ghmusic.com.au/media/catalog/product/cache/1/small_image/215x/9df78eab33525d08d6e5fb8d27136e95/2/1/21706x-17-inch-aax-studio-crash_full_1.png;2017-10-08 09:34:30;2017-10-26 10:25:07;gh_music;https://www.ghmusic.com.au/sabian-21406x-aax-14-studio-crash.html;0
46;2075;  SABIAN 21468X AAX 14" DARK CRASH ;369;288;0;\N;https://www.ghmusic.com.au/media/catalog/product/cache/1/small_image/215x/9df78eab33525d08d6e5fb8d27136e95/2/1/21468x-14-inch-aax-dark-crash_full.png;2017-10-08 09:34:30;2017-10-26 10:25:07;gh_music;https://www.ghmusic.com.au/sabian-21468x-aax-14-dark-crash.html;0
47;2108;  SABIAN 21302XL AAX 13" XCELERATOR HATS ;669;522;0;\N;https://www.ghmusic.com.au/media/catalog/product/cache/1/small_image/215x/9df78eab33525d08d6e5fb8d27136e95/d/o/download_3.jpeg;2017-10-08 09:34:30;2017-10-26 10:25:07;gh_music;https://www.ghmusic.com.au/sabian-21302xl-aax-13-xcelerator-hats.html;0
48;2107;  SABIAN 21350X AAX 13" FUSION HATS ;669;522;0;\N;https://www.ghmusic.com.au/media/catalog/product/cache/1/small_image/215x/9df78eab33525d08d6e5fb8d27136e95/2/1/21350x-13-inch-aax-fusion-hats_full.png;2017-10-08 09:34:30;2017-10-26 10:25:07;gh_music;https://www.ghmusic.com.au/sabian-21350x-aax-13-fusion-hats.html;0
49;2123;  SABIAN 21205X AAX 12" SPLASH ;309;241;0;\N;https://www.ghmusic.com.au/media/catalog/product/cache/1/small_image/215x/9df78eab33525d08d6e5fb8d27136e95/2/1/21205x-12-inch-aax-splash_full.png;2017-10-08 09:34:30;2017-10-26 10:25:07;gh_music;https://www.ghmusic.com.au/sabian-21205x-aax-12-splash.html;0
50;2127;  SABIAN 21200X AAX 12" OZONE SPLASH ;329;257;0;\N;https://www.ghmusic.com.au/media/catalog/product/cache/1/small_image/215x/9df78eab33525d08d6e5fb8d27136e95/g/e/getdynamicimage.jpeg;2017-10-08 09:34:30;2017-10-26 10:25:07;gh_music;https://www.ghmusic.com.au/sabian-21200x-aax-12-ozone-splash.html;0
51;2128;  SABIAN 21187XB AAX 11" XPLSION SPLASH BR ;289;225;0;\N;https://www.ghmusic.com.au/media/catalog/product/cache/1/small_image/215x/9df78eab33525d08d6e5fb8d27136e95/2/1/21187xb-11-inch-aax-x-plosion-splash_full.png;2017-10-08 09:34:30;2017-10-26 10:25:07;gh_music;https://www.ghmusic.com.au/sabian-21187xb-aax-11-xplsion-splash-br.html;0
52;2119;  SABIAN 21105XMP AAX 11" MAX SPLASH ;289;225;0;\N;https://www.ghmusic.com.au/media/catalog/product/cache/1/small_image/215x/9df78eab33525d08d6e5fb8d27136e95/m/p/mp1105-11-inch-vault-max-splash_full.png;2017-10-08 09:34:30;2017-10-26 11:10:29;gh_music;https://www.ghmusic.com.au/sabian-21105xmp-aax-11-max-splash.html;0
53;1951;  SABIAN 22014 AA 20" ROCK RIDE ;559;467;0;\N;https://www.ghmusic.com.au/media/catalog/product/cache/1/small_image/215x/9df78eab33525d08d6e5fb8d27136e95/2/2/22014-20-inch-aa-rock-ride_full.png;2017-10-08 09:34:30;2017-10-26 10:25:07;gh_music;https://www.ghmusic.com.au/sabian-22014-aa-20-rock-ride.html;0
54;1893;  SABIAN 12480K HH 24" KING RIDE BIGUGLY ;929;725;0;\N;https://www.ghmusic.com.au/media/catalog/product/cache/1/small_image/215x/9df78eab33525d08d6e5fb8d27136e95/images/catalog/product/placeholder/small_image.jpg;2017-10-08 09:34:30;2017-10-26 10:25:07;gh_music;https://www.ghmusic.com.au/sabian-12480k-hh-24-king-ride-bigugly.html;0
55;3662;  SABIAN A1606B ARTIS 16" CRASH BR ;699;545;0;\N;https://www.ghmusic.com.au/media/catalog/product/cache/1/small_image/215x/9df78eab33525d08d6e5fb8d27136e95/d/o/download_6.jpeg;2017-10-08 09:34:30;2017-10-26 10:25:07;gh_music;https://www.ghmusic.com.au/sabian-a1606b-artis-16-crash-br.html;0
