id,brand,code,series,model,kind,size,description,created_at,updated_at
634,bosphorus,\N,20th anniversary,20th anniversary,hi hat,14,\N,2017-10-08 09:12:40,2017-10-08 09:12:40
635,bosphorus,\N,20th anniversary,20th anniversary,hi hat,13,\N,2017-10-08 09:12:40,2017-10-08 09:12:40
636,bosphorus,\N,groove,groove,crash,16,\N,2017-10-08 09:12:40,2017-10-08 09:12:40
637,bosphorus,\N,groove,groove,crash,20,dirty crash,2017-10-08 09:12:40,2017-10-08 09:12:40
638,bosphorus,\N,groove,groove,crash,18,\N,2017-10-08 09:12:40,2017-10-08 09:12:40
639,bosphorus,\N,groove,groove,ride,20,\N,2017-10-08 09:12:40,2017-10-08 09:12:40
640,bosphorus,\N,groove,groove,ride,22,\N,2017-10-08 09:12:40,2017-10-08 09:12:40
641,bosphorus,\N,groove,groove,crash,20,curvy crash,2017-10-08 09:12:40,2017-10-08 09:12:40
642,bosphorus,\N,groove,groove,hi hat,14,\N,2017-10-08 09:12:40,2017-10-08 09:12:40
643,bosphorus,\N,groove,groove,hi hat,15,\N,2017-10-08 09:12:40,2017-10-08 09:12:40
644,bosphorus,\N,hammer series,hammer series,ride,19,\N,2017-10-08 09:12:40,2017-10-08 09:12:40
645,bosphorus,\N,hammer series,hammer series,ride,20,\N,2017-10-08 09:12:40,2017-10-08 09:12:40
646,bosphorus,\N,hammer series,hammer series,ride,21,\N,2017-10-08 09:12:40,2017-10-08 09:12:40
647,bosphorus,\N,hammer series,hammer series,ride,22,\N,2017-10-08 09:12:40,2017-10-08 09:12:40
648,bosphorus,\N,hammer series,hammer series,ride,24,\N,2017-10-08 09:12:40,2017-10-08 09:12:40
649,bosphorus,\N,hammer series,hammer series,hi hat,14,\N,2017-10-08 09:12:40,2017-10-08 09:12:40
650,bosphorus,\N,hammer series,hammer series,china,20,\N,2017-10-08 09:12:41,2017-10-08 09:12:41
651,bosphorus,\N,hammer series,hammer series,china,22,\N,2017-10-08 09:12:41,2017-10-08 09:12:41
652,dream,bpt14,bliss,paper thin crash,crash,14,\N,2017-10-08 09:12:41,2017-10-08 09:12:41
653,dream,bpt15,bliss,paper thin crash,crash,15,\N,2017-10-08 09:12:41,2017-10-08 09:12:41
654,dream,bpt16,bliss,paper thin crash,crash,16,\N,2017-10-08 09:12:41,2017-10-08 09:12:41
655,dream,bpt17,bliss,paper thin crash,crash,17,\N,2017-10-08 09:12:41,2017-10-08 09:12:41
656,dream,bpt18,bliss,paper thin crash,crash,18,\N,2017-10-08 09:12:41,2017-10-08 09:12:41
657,dream,bpt19,bliss,paper thin crash,crash,19,\N,2017-10-08 09:12:41,2017-10-08 09:12:41
658,dream,trihat14e,bliss,trihat,hi hat,14,\N,2017-10-08 09:12:41,2017-10-08 09:12:41
659,dream,trihat14d,bliss,trihat,hi hat,14,\N,2017-10-08 09:12:41,2017-10-08 09:12:41
660,dream,bhh12,bliss,hi hat,hi hat,12,\N,2017-10-08 09:12:41,2017-10-08 09:12:41
661,dream,bhh13,bliss,hi hat,hi hat,13,\N,2017-10-08 09:12:41,2017-10-08 09:12:41
662,dream,bhh14,bliss,hi hat,hi hat,14,\N,2017-10-08 09:12:41,2017-10-08 09:12:41
663,dream,bhh15,bliss,hi hat,hi hat,15,\N,2017-10-08 09:12:41,2017-10-08 09:12:41
664,dream,bsp08,bliss,splash,splash,8,\N,2017-10-08 09:12:41,2017-10-08 09:12:41
665,dream,bsp10,bliss,splash,splash,10,\N,2017-10-08 09:12:41,2017-10-08 09:12:41
666,dream,bsp12,bliss,splash,splash,12,\N,2017-10-08 09:12:41,2017-10-08 09:12:41
667,dream,bcr14,bliss,crash,crash,14,\N,2017-10-08 09:12:41,2017-10-08 09:12:41
668,dream,bcr16,bliss,crash,crash,16,\N,2017-10-08 09:12:41,2017-10-08 09:12:41
669,dream,bcr17,bliss,crash,crash,17,\N,2017-10-08 09:12:42,2017-10-08 09:12:42
670,dream,bcrri18,bliss,crash ride,crash ride,18,\N,2017-10-08 09:12:42,2017-10-08 09:12:42
671,dream,bcrri19,bliss,crash ride,crash ride,19,\N,2017-10-08 09:12:42,2017-10-08 09:12:42
672,dream,bcrri20,bliss,crash ride,crash ride,20,\N,2017-10-08 09:12:42,2017-10-08 09:12:42
673,dream,bcrri22,bliss,crash ride,crash ride,22,\N,2017-10-08 09:12:42,2017-10-08 09:12:42
674,dream,bri20,bliss,ride,ride,20,\N,2017-10-08 09:12:42,2017-10-08 09:12:42
675,dream,bri22,bliss,ride,ride,22,\N,2017-10-08 09:12:42,2017-10-08 09:12:42
676,dream,bgori22,bliss,gorilla ride,ride,22,\N,2017-10-08 09:12:42,2017-10-08 09:12:42
677,dream,bsbf24,bliss,small bell flat ride,flat ride,24,\N,2017-10-08 09:12:42,2017-10-08 09:12:42
678,dream,bpt20,bliss,paper thin,crash,20,\N,2017-10-08 09:12:42,2017-10-08 09:12:42
679,dream,bpt22,bliss,paper thin,crash,22,\N,2017-10-08 09:12:42,2017-10-08 09:12:42
680,dream,vbcrri17,vintage bliss,crash ride,crash ride,17,\N,2017-10-08 09:12:42,2017-10-08 09:12:42
681,dream,vbcrri18,vintage bliss,crash ride,crash ride,18,\N,2017-10-08 09:12:42,2017-10-08 09:12:42
682,dream,vbcrri19,vintage bliss,crash ride,crash ride,19,\N,2017-10-08 09:12:42,2017-10-08 09:12:42
683,dream,vbcrri20,vintage bliss,crash ride,crash ride,20,\N,2017-10-08 09:12:42,2017-10-08 09:12:42
684,dream,vbcrri22,vintage bliss,crash ride,crash ride,22,\N,2017-10-08 09:12:42,2017-10-08 09:12:42
685,dream,trihat14e,contact,trihat,hi hat,14,\N,2017-10-08 09:12:42,2017-10-08 09:12:42
686,dream,trihat14d,contact,trihat,hi hat,14,\N,2017-10-08 09:12:42,2017-10-08 09:12:42
687,dream,c-hh13,contact,hi hat,hi hat,13,\N,2017-10-08 09:12:42,2017-10-08 09:12:42
688,dream,c-hh14,contact,hi hat,hi hat,14,\N,2017-10-08 09:12:42,2017-10-08 09:12:42
689,dream,c-hh15,contact,hi hat,hi hat,15,\N,2017-10-08 09:12:43,2017-10-08 09:12:43
690,dream,c-hh16,contact,hi hat,hi hat,16,\N,2017-10-08 09:12:43,2017-10-08 09:12:43
691,dream,c-sp08,contact,splash,splash,8,\N,2017-10-08 09:12:43,2017-10-08 09:12:43
692,dream,c-sp10,contact,splash,splash,10,\N,2017-10-08 09:12:43,2017-10-08 09:12:43
693,dream,c-sp12,contact,splash,splash,12,\N,2017-10-08 09:12:43,2017-10-08 09:12:43
694,dream,c-cr14,contact,crash,crash,14,\N,2017-10-08 09:12:43,2017-10-08 09:12:43
695,dream,c-cr16,contact,crash,crash,16,\N,2017-10-08 09:12:43,2017-10-08 09:12:43
696,dream,c-cr17,contact,crash,crash,17,\N,2017-10-08 09:12:43,2017-10-08 09:12:43
697,dream,c-crri18,contact,crash ride,crash ride,18,\N,2017-10-08 09:12:43,2017-10-08 09:12:43
698,dream,c-crri19,contact,crash ride,crash ride,19,\N,2017-10-08 09:12:43,2017-10-08 09:12:43
699,dream,c-crri20,contact,crash ride,crash ride,20,\N,2017-10-08 09:12:43,2017-10-08 09:12:43
700,dream,c-crri22,contact,crash ride,crash ride,22,\N,2017-10-08 09:12:43,2017-10-08 09:12:43
701,dream,c-ri18,contact,ride,ride,18,\N,2017-10-08 09:12:43,2017-10-08 09:12:43
702,dream,c-ri20h,contact,heavy ride,ride,20,\N,2017-10-08 09:12:43,2017-10-08 09:12:43
703,dream,c-ri20,contact,ride,ride,20,\N,2017-10-08 09:12:43,2017-10-08 09:12:43
704,dream,c-ri22h,contact,heavy ride,ride,22,\N,2017-10-08 09:12:43,2017-10-08 09:12:43
705,dream,c-ri22,contact,ride,ride,22,\N,2017-10-08 09:12:43,2017-10-08 09:12:43
706,dream,c-sbf24,contact,small bell flat ride,flat ride,24,\N,2017-10-08 09:12:43,2017-10-08 09:12:43
707,dream,ecr19,energy,crash,crash,19,\N,2017-10-08 09:12:43,2017-10-08 09:12:43
708,dream,ecrri21,energy,crash ride,crash ride,21,\N,2017-10-08 09:12:43,2017-10-08 09:12:43
709,dream,eri21,energy,ride,ride,21,\N,2017-10-08 09:12:43,2017-10-08 09:12:43
710,dream,trihat14e,energy,trihat,hi hat,14,\N,2017-10-08 09:12:44,2017-10-08 09:12:44
711,dream,esp08,energy,splash,splash,8,\N,2017-10-08 09:12:44,2017-10-08 09:12:44
712,dream,esp10,energy,splash,splash,10,\N,2017-10-08 09:12:44,2017-10-08 09:12:44
713,dream,ehh13,energy,hi hat,hi hat,13,\N,2017-10-08 09:12:44,2017-10-08 09:12:44
714,dream,ehh14,energy,hi hat,hi hat,14,\N,2017-10-08 09:12:44,2017-10-08 09:12:44
715,dream,ehh15,energy,hi hat,hi hat,15,\N,2017-10-08 09:12:44,2017-10-08 09:12:44
716,dream,ecr16,energy,crash,crash,16,\N,2017-10-08 09:12:44,2017-10-08 09:12:44
717,dream,ehh16,energy,hi hat,hi hat,16,\N,2017-10-08 09:12:44,2017-10-08 09:12:44
718,dream,ecr17,energy,crash,crash,17,\N,2017-10-08 09:12:44,2017-10-08 09:12:44
719,dream,ecr18,energy,crash,crash,18,\N,2017-10-08 09:12:44,2017-10-08 09:12:44
720,dream,ecrri20,energy,crash ride,crash ride,20,\N,2017-10-08 09:12:44,2017-10-08 09:12:44
721,dream,eri20,energy,ride,ride,20,\N,2017-10-08 09:12:44,2017-10-08 09:12:44
722,dream,ecrri22,energy,crash ride,crash ride,22,\N,2017-10-08 09:12:44,2017-10-08 09:12:44
723,dream,eri22,energy,ride,ride,22,\N,2017-10-08 09:12:44,2017-10-08 09:12:44
724,dream,trihat14d,energy,trihat,effect,14,\N,2017-10-08 09:12:44,2017-10-08 09:12:44
725,dream,dmeclp21,dark matter,eclipse ride,ride,21,\N,2017-10-08 09:12:44,2017-10-08 09:12:44
726,dream,dmhh14,dark matter,hi hat,hi hat,14,\N,2017-10-08 09:12:44,2017-10-08 09:12:44
727,dream,dmhh15,dark matter,hi hat,hi hat,15,\N,2017-10-08 09:12:44,2017-10-08 09:12:44
728,dream,dmmri20,dark matter,moon ride,ride,20,\N,2017-10-08 09:12:44,2017-10-08 09:12:44
729,dream,dmmri22,dark matter,moon ride,ride,22,\N,2017-10-08 09:12:44,2017-10-08 09:12:44
730,dream,dmecr16,dark matter,crash,crash,16,\N,2017-10-08 09:12:45,2017-10-08 09:12:45
731,dream,dmecr18,dark matter,crash,crash,18,\N,2017-10-08 09:12:45,2017-10-08 09:12:45
732,dream,dmeri20,dark matter,ride,ride,20,\N,2017-10-08 09:12:45,2017-10-08 09:12:45
733,dream,dmeri22,dark matter,ride,ride,22,\N,2017-10-08 09:12:45,2017-10-08 09:12:45
734,dream,dmfe20,dark matter,flat ride,flat ride,20,\N,2017-10-08 09:12:45,2017-10-08 09:12:45
735,dream,dmfe22,dark matter,flat ride,flat ride,22,\N,2017-10-08 09:12:45,2017-10-08 09:12:45
736,dream,pang10,pang,china,china,10,\N,2017-10-08 09:12:45,2017-10-08 09:12:45
737,dream,pang16,pang,china,china,16,\N,2017-10-08 09:12:45,2017-10-08 09:12:45
738,dream,pang18,pang,china,china,18,\N,2017-10-08 09:12:45,2017-10-08 09:12:45
739,dream,pang20,pang,china,china,20,\N,2017-10-08 09:12:45,2017-10-08 09:12:45
740,dream,pang22,pang,china,china,22,\N,2017-10-08 09:12:45,2017-10-08 09:12:45
741,dream,a2c16,contact,orchestral pair,orchestra,16,\N,2017-10-08 09:12:45,2017-10-08 09:12:45
742,dream,a2c18,contact,orchestral pair,orchestra,18,\N,2017-10-08 09:12:45,2017-10-08 09:12:45
743,dream,a2c20,contact,orchestral pair,orchestra,20,\N,2017-10-08 09:12:45,2017-10-08 09:12:45
744,dream,a2c22,contact,orchestral pair,orchestra,22,\N,2017-10-08 09:12:45,2017-10-08 09:12:45
745,dream,a2e16,energy,orchestral pair,orchestra,16,\N,2017-10-08 09:12:45,2017-10-08 09:12:45
746,dream,a2e17,energy,orchestral pair,orchestra,17,\N,2017-10-08 09:12:45,2017-10-08 09:12:45
747,dream,a2e18,energy,orchestral pair,orchestra,18,\N,2017-10-08 09:12:45,2017-10-08 09:12:45
748,dream,a2e19,energy,orchestral pair,orchestra,19,\N,2017-10-08 09:12:45,2017-10-08 09:12:45
749,dream,a2e20,energy,orchestral pair,orchestra,20,\N,2017-10-08 09:12:45,2017-10-08 09:12:45
750,dream,a2e21,energy,orchestral pair,orchestra,21,\N,2017-10-08 09:12:46,2017-10-08 09:12:46
751,dream,a2e22,energy,orchestral pair,orchestra,22,\N,2017-10-08 09:12:46,2017-10-08 09:12:46
752,dream,igncp3,ignition,3 piece set,set,\N,14 hi hat 16 crash 20 ride,2017-10-08 09:12:46,2017-10-08 09:12:46
753,dream,igncp4,ignition,4 piece set,set,\N,14 hi hat 16/18  crash 20 ride,2017-10-08 09:12:46,2017-10-08 09:12:46
754,dream,igncp3+,ignition,3 piece set,set,\N,large,2017-10-08 09:12:46,2017-10-08 09:12:46
755,dream,ch12,lion,china,china,12,\N,2017-10-08 09:12:46,2017-10-08 09:12:46
756,dream,ch14,lion,china,china,14,\N,2017-10-08 09:12:46,2017-10-08 09:12:46
757,dream,ch16,lion,china,china,16,\N,2017-10-08 09:12:46,2017-10-08 09:12:46
758,dream,ch18,lion,china,china,18,\N,2017-10-08 09:12:46,2017-10-08 09:12:46
759,dream,ch20,lion,china,china,20,\N,2017-10-08 09:12:46,2017-10-08 09:12:46
760,dream,ch22,lion,china,china,22,\N,2017-10-08 09:12:46,2017-10-08 09:12:46
761,dream,ch24,lion,china,china,24,\N,2017-10-08 09:12:46,2017-10-08 09:12:46
762,dream,ch28,lion,china,china,28,\N,2017-10-08 09:12:46,2017-10-08 09:12:46
763,dream,refx-han10,re-fx,han fx,effect,10,\N,2017-10-08 09:12:46,2017-10-08 09:12:46
764,dream,stack10,pang,pang stacker,effect,10,\N,2017-10-08 09:12:46,2017-10-08 09:12:46
765,dream,stack14,pang,pang stacker,effect,14,\N,2017-10-08 09:12:46,2017-10-08 09:12:46
766,dream,refx-bell,re-fx,bell,effect,\N,\N,2017-10-08 09:12:46,2017-10-08 09:12:46
767,dream,refx-cc10,re-fx,crop circle,effect,10,\N,2017-10-08 09:12:46,2017-10-08 09:12:46
768,dream,refx-cc14,re-fx,crop circle,effect,14,\N,2017-10-08 09:12:46,2017-10-08 09:12:46
769,dream,han10,han,effect,effect,10,\N,2017-10-08 09:12:46,2017-10-08 09:12:46
770,dream,han11,han,effect,effect,11,\N,2017-10-08 09:12:47,2017-10-08 09:12:47
771,dream,han12,han,effect,effect,12,\N,2017-10-08 09:12:47,2017-10-08 09:12:47
772,dream,jingl,jing,effect,effect,\N,large,2017-10-08 09:12:47,2017-10-08 09:12:47
773,dream,jingm,jing,effect,effect,\N,medium,2017-10-08 09:12:47,2017-10-08 09:12:47
774,dream,jings,jing,effect,effect,\N,small,2017-10-08 09:12:47,2017-10-08 09:12:47
775,dream,tfc-xl,finger cymbals,effect,effect,\N,extra large,2017-10-08 09:12:47,2017-10-08 09:12:47
776,dream,tfc-l,finger cymbals,effect,effect,\N,large,2017-10-08 09:12:47,2017-10-08 09:12:47
777,dream,tfc-m,finger cymbals,effect,effect,\N,medium,2017-10-08 09:12:47,2017-10-08 09:12:47
778,dream,tfc-s,finger cymbals,effect,effect,\N,small,2017-10-08 09:12:47,2017-10-08 09:12:47
779,istanbul mehmet,sp6,traditional,traditional,splash,6,\N,2017-10-08 09:12:47,2017-10-08 09:12:47
780,istanbul mehmet,sp8,traditional,traditional,splash,8,\N,2017-10-08 09:12:47,2017-10-08 09:12:47
781,istanbul mehmet,sp10,traditional,traditional,splash,10,\N,2017-10-08 09:12:47,2017-10-08 09:12:47
782,istanbul mehmet,sp12,traditional,traditional,splash,12,\N,2017-10-08 09:12:47,2017-10-08 09:12:47
783,istanbul mehmet,bl8,traditional,traditional,bell,8,\N,2017-10-08 09:12:47,2017-10-08 09:12:47
784,istanbul mehmet,bl10,traditional,traditional,bell,10,\N,2017-10-08 09:12:47,2017-10-08 09:12:47
785,istanbul mehmet,bl12,traditional,traditional,bell,12,\N,2017-10-08 09:12:47,2017-10-08 09:12:47
786,istanbul mehmet,hhl10,traditional,light,hi hat,10,\N,2017-10-08 09:12:47,2017-10-08 09:12:47
787,istanbul mehmet,hhl12,traditional,light,hi hat,12,\N,2017-10-08 09:12:47,2017-10-08 09:12:47
788,istanbul mehmet,hhl13,traditional,light,hi hat,13,\N,2017-10-08 09:12:47,2017-10-08 09:12:47
789,istanbul mehmet,hhl14,traditional,light,hi hat,14,\N,2017-10-08 09:12:47,2017-10-08 09:12:47
790,istanbul mehmet,hhl15,traditional,light,hi hat,15,\N,2017-10-08 09:12:47,2017-10-08 09:12:47
791,istanbul mehmet,hhl16,traditional,light,hi hat,16,\N,2017-10-08 09:12:48,2017-10-08 09:12:48
792,istanbul mehmet,hhm10,traditional,medium,hi hat,10,\N,2017-10-08 09:12:48,2017-10-08 09:12:48
793,istanbul mehmet,hhm12,traditional,medium,hi hat,12,\N,2017-10-08 09:12:48,2017-10-08 09:12:48
794,istanbul mehmet,hhm13,traditional,medium,hi hat,13,\N,2017-10-08 09:12:48,2017-10-08 09:12:48
795,istanbul mehmet,hhm14,traditional,medium,hi hat,14,\N,2017-10-08 09:12:48,2017-10-08 09:12:48
796,istanbul mehmet,hhm15,traditional,medium,hi hat,15,\N,2017-10-08 09:12:48,2017-10-08 09:12:48
797,istanbul mehmet,hhm16,traditional,medium,hi hat,16,\N,2017-10-08 09:12:48,2017-10-08 09:12:48
798,istanbul mehmet,hhh10,traditional,heavy,hi hat,10,\N,2017-10-08 09:12:48,2017-10-08 09:12:48
799,istanbul mehmet,hhh12,traditional,heavy,hi hat,12,\N,2017-10-08 09:12:48,2017-10-08 09:12:48
800,istanbul mehmet,hhh13,traditional,heavy,hi hat,13,\N,2017-10-08 09:12:48,2017-10-08 09:12:48
801,istanbul mehmet,hhh14,traditional,heavy,hi hat,14,\N,2017-10-08 09:12:48,2017-10-08 09:12:48
802,istanbul mehmet,hhh15,traditional,heavy,hi hat,15,\N,2017-10-08 09:12:48,2017-10-08 09:12:48
803,istanbul mehmet,hhh16,traditional,heavy,hi hat,16,\N,2017-10-08 09:12:48,2017-10-08 09:12:48
804,istanbul mehmet,hhfh10,traditional,flat hole bottom,hi hat,10,\N,2017-10-08 09:12:48,2017-10-08 09:12:48
805,istanbul mehmet,hhfh12,traditional,flat hole bottom,hi hat,12,\N,2017-10-08 09:12:48,2017-10-08 09:12:48
806,istanbul mehmet,hhfh13,traditional,flat hole bottom,hi hat,13,\N,2017-10-08 09:12:48,2017-10-08 09:12:48
807,istanbul mehmet,hhfh14,traditional,flat hole bottom,hi hat,14,\N,2017-10-08 09:12:48,2017-10-08 09:12:48
808,istanbul mehmet,hhfh15,traditional,flat hole bottom,hi hat,15,\N,2017-10-08 09:12:48,2017-10-08 09:12:48
809,istanbul mehmet,hhfh16,traditional,flat hole bottom,hi hat,16,\N,2017-10-08 09:12:48,2017-10-08 09:12:48
810,istanbul mehmet,hhtr14,traditional,hat trio w/ rivets,hi hat,14,\N,2017-10-08 09:12:48,2017-10-08 09:12:48
811,istanbul mehmet,cpt14,traditional,paper thin,crash,14,\N,2017-10-08 09:12:49,2017-10-08 09:12:49
812,istanbul mehmet,cpt15,traditional,paper thin,crash,15,\N,2017-10-08 09:12:49,2017-10-08 09:12:49
813,istanbul mehmet,cpt16,traditional,paper thin,crash,16,\N,2017-10-08 09:12:49,2017-10-08 09:12:49
814,istanbul mehmet,cpt17,traditional,paper thin,crash,17,\N,2017-10-08 09:12:49,2017-10-08 09:12:49
815,istanbul mehmet,cpt18,traditional,paper thin,crash,18,\N,2017-10-08 09:12:49,2017-10-08 09:12:49
816,istanbul mehmet,cpt19,traditional,paper thin,crash,19,\N,2017-10-08 09:12:49,2017-10-08 09:12:49
817,istanbul mehmet,cpt20,traditional,paper thin,crash,20,\N,2017-10-08 09:12:49,2017-10-08 09:12:49
818,istanbul mehmet,cth14,traditional,thin,crash,14,\N,2017-10-08 09:12:49,2017-10-08 09:12:49
819,istanbul mehmet,cth15,traditional,thin,crash,15,\N,2017-10-08 09:12:49,2017-10-08 09:12:49
820,istanbul mehmet,cth16,traditional,thin,crash,16,\N,2017-10-08 09:12:49,2017-10-08 09:12:49
821,istanbul mehmet,cth17,traditional,thin,crash,17,\N,2017-10-08 09:12:49,2017-10-08 09:12:49
822,istanbul mehmet,cth18,traditional,thin,crash,18,\N,2017-10-08 09:12:49,2017-10-08 09:12:49
823,istanbul mehmet,cth19,traditional,thin,crash,19,\N,2017-10-08 09:12:49,2017-10-08 09:12:49
824,istanbul mehmet,cth20,traditional,thin,crash,20,\N,2017-10-08 09:12:49,2017-10-08 09:12:49
825,istanbul mehmet,cm14,traditional,medium,crash,14,\N,2017-10-08 09:12:49,2017-10-08 09:12:49
826,istanbul mehmet,cm15,traditional,medium,crash,15,\N,2017-10-08 09:12:49,2017-10-08 09:12:49
827,istanbul mehmet,cm16,traditional,medium,crash,16,\N,2017-10-08 09:12:49,2017-10-08 09:12:49
828,istanbul mehmet,cm17,traditional,medium,crash,17,\N,2017-10-08 09:12:49,2017-10-08 09:12:49
829,istanbul mehmet,cm18,traditional,medium,crash,18,\N,2017-10-08 09:12:49,2017-10-08 09:12:49
830,istanbul mehmet,cm19,traditional,medium,crash,19,\N,2017-10-08 09:12:49,2017-10-08 09:12:49
831,istanbul mehmet,cm20,traditional,medium,crash,20,\N,2017-10-08 09:12:50,2017-10-08 09:12:50
832,istanbul mehmet,cm22,traditional,medium,crash,22,\N,2017-10-08 09:12:50,2017-10-08 09:12:50
833,istanbul mehmet,cd14,traditional,dark,crash,14,\N,2017-10-08 09:12:50,2017-10-08 09:12:50
834,istanbul mehmet,cd15,traditional,dark,crash,15,\N,2017-10-08 09:12:50,2017-10-08 09:12:50
835,istanbul mehmet,cd16,traditional,dark,crash,16,\N,2017-10-08 09:12:50,2017-10-08 09:12:50
836,istanbul mehmet,cd17,traditional,dark,crash,17,\N,2017-10-08 09:12:50,2017-10-08 09:12:50
837,istanbul mehmet,cd18,traditional,dark,crash,18,\N,2017-10-08 09:12:50,2017-10-08 09:12:50
838,istanbul mehmet,cd19,traditional,dark,crash,19,\N,2017-10-08 09:12:50,2017-10-08 09:12:50
839,istanbul mehmet,cd20,traditional,dark,crash,20,\N,2017-10-08 09:12:50,2017-10-08 09:12:50
840,istanbul mehmet,cvy14,traditional,heavy,crash,14,\N,2017-10-08 09:12:50,2017-10-08 09:12:50
841,istanbul mehmet,cvy15,traditional,heavy,crash,15,\N,2017-10-08 09:12:50,2017-10-08 09:12:50
842,istanbul mehmet,cvy16,traditional,heavy,crash,16,\N,2017-10-08 09:12:50,2017-10-08 09:12:50
843,istanbul mehmet,cvy17,traditional,heavy,crash,17,\N,2017-10-08 09:12:50,2017-10-08 09:12:50
844,istanbul mehmet,cvy18,traditional,heavy,crash,18,\N,2017-10-08 09:12:50,2017-10-08 09:12:50
845,istanbul mehmet,cvy19,traditional,heavy,crash,19,\N,2017-10-08 09:12:51,2017-10-08 09:12:51
846,istanbul mehmet,cvy20,traditional,heavy,crash,20,\N,2017-10-08 09:12:51,2017-10-08 09:12:51
847,istanbul mehmet,ror18,traditional,original,ride,18,\N,2017-10-08 09:12:51,2017-10-08 09:12:51
848,istanbul mehmet,ror19,traditional,original,ride,19,\N,2017-10-08 09:12:51,2017-10-08 09:12:51
849,istanbul mehmet,ror20,traditional,original,ride,20,\N,2017-10-08 09:12:51,2017-10-08 09:12:51
850,istanbul mehmet,ror24,traditional,original,ride,24,\N,2017-10-08 09:12:51,2017-10-08 09:12:51
851,istanbul mehmet,rm18,traditional,medium,ride,18,\N,2017-10-08 09:12:51,2017-10-08 09:12:51
852,istanbul mehmet,rm19,traditional,medium,ride,19,\N,2017-10-08 09:12:51,2017-10-08 09:12:51
853,istanbul mehmet,rm20,traditional,medium,ride,20,\N,2017-10-08 09:12:51,2017-10-08 09:12:51
854,istanbul mehmet,rm24,traditional,medium,ride,24,\N,2017-10-08 09:12:51,2017-10-08 09:12:51
855,istanbul mehmet,rp18,traditional,ping,ride,18,\N,2017-10-08 09:12:51,2017-10-08 09:12:51
856,istanbul mehmet,rp19,traditional,ping,ride,19,\N,2017-10-08 09:12:51,2017-10-08 09:12:51
857,istanbul mehmet,rp20,traditional,ping,ride,20,\N,2017-10-08 09:12:51,2017-10-08 09:12:51
858,istanbul mehmet,rp21,traditional,ping,ride,21,\N,2017-10-08 09:12:51,2017-10-08 09:12:51
859,istanbul mehmet,rp22,traditional,ping,ride,22,\N,2017-10-08 09:12:51,2017-10-08 09:12:51
860,istanbul mehmet,rp24,traditional,ping,ride,24,\N,2017-10-08 09:12:51,2017-10-08 09:12:51
861,istanbul mehmet,rcd18,traditional,custom dry,ride,18,\N,2017-10-08 09:12:51,2017-10-08 09:12:51
862,istanbul mehmet,rcd19,traditional,custom dry,ride,19,\N,2017-10-08 09:12:51,2017-10-08 09:12:51
863,istanbul mehmet,rcd20,traditional,custom dry,ride,20,\N,2017-10-08 09:12:51,2017-10-08 09:12:51
864,istanbul mehmet,rcd21,traditional,custom dry,ride,21,\N,2017-10-08 09:12:52,2017-10-08 09:12:52
865,istanbul mehmet,rcd22,traditional,custom dry,ride,22,\N,2017-10-08 09:12:52,2017-10-08 09:12:52
866,istanbul mehmet,rcd24,traditional,custom dry,ride,24,\N,2017-10-08 09:12:52,2017-10-08 09:12:52
867,istanbul mehmet,rf18,traditional,flat,ride,18,\N,2017-10-08 09:12:52,2017-10-08 09:12:52
868,istanbul mehmet,rf19,traditional,flat,ride,19,\N,2017-10-08 09:12:52,2017-10-08 09:12:52
869,istanbul mehmet,rf20,traditional,flat,ride,20,\N,2017-10-08 09:12:52,2017-10-08 09:12:52
870,istanbul mehmet,rf21,traditional,flat,ride,21,\N,2017-10-08 09:12:52,2017-10-08 09:12:52
871,istanbul mehmet,rf22,traditional,flat,ride,22,\N,2017-10-08 09:12:52,2017-10-08 09:12:52
872,istanbul mehmet,rf-sz18,traditional,flat sizzle,ride,18,\N,2017-10-08 09:12:52,2017-10-08 09:12:52
873,istanbul mehmet,rf-sz19,traditional,flat sizzle,ride,19,\N,2017-10-08 09:12:52,2017-10-08 09:12:52
874,istanbul mehmet,rf-sz20,traditional,flat sizzle,ride,20,\N,2017-10-08 09:12:52,2017-10-08 09:12:52
875,istanbul mehmet,rf-sz21,traditional,flat sizzle,ride,21,\N,2017-10-08 09:12:52,2017-10-08 09:12:52
876,istanbul mehmet,rf-sz22,traditional,flat sizzle,ride,22,\N,2017-10-08 09:12:52,2017-10-08 09:12:52
877,istanbul mehmet,ch10,traditional,traditional,china,10,\N,2017-10-08 09:12:52,2017-10-08 09:12:52
878,istanbul mehmet,ch12,traditional,traditional,china,12,\N,2017-10-08 09:12:52,2017-10-08 09:12:52
879,istanbul mehmet,ch14,traditional,traditional,china,14,\N,2017-10-08 09:12:52,2017-10-08 09:12:52
880,istanbul mehmet,ch15,traditional,traditional,china,15,\N,2017-10-08 09:12:52,2017-10-08 09:12:52
881,istanbul mehmet,ch16,traditional,traditional,china,16,\N,2017-10-08 09:12:53,2017-10-08 09:12:53
882,istanbul mehmet,ch17,traditional,traditional,china,17,\N,2017-10-08 09:12:53,2017-10-08 09:12:53
883,istanbul mehmet,ch18,traditional,traditional,china,18,\N,2017-10-08 09:12:53,2017-10-08 09:12:53
884,istanbul mehmet,ch19,traditional,traditional,china,19,\N,2017-10-08 09:12:53,2017-10-08 09:12:53
885,istanbul mehmet,ch20,traditional,traditional,china,20,\N,2017-10-08 09:12:53,2017-10-08 09:12:53
